[I] 2016-05-18 20:24:01.441 - node version is v4.4.2, toolkit version is 1.3.8
[I] 2016-05-18 20:24:01.462 - parse config file E:/code/health-club/src/web/deploy/release.conf
[W] 2016-05-18 20:24:01.468 - DIR_STATIC[E:/code/health-club/src/web/public/res/] not exist
[D] 2016-05-18 20:24:02.549 - patch expression TR>=6.0 not fit to platform wk
[D] 2016-05-18 20:24:02.551 - patch expression TR==5.0 not fit to platform wk
[D] 2016-05-18 20:24:02.551 - patch expression TR>=5.0 not fit to platform wk
[D] 2016-05-18 20:24:02.551 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-18 20:24:02.552 - patch expression GR not fit to platform wk
[D] 2016-05-18 20:24:02.552 - patch merge result []
[D] 2016-05-18 20:24:02.552 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 20:24:02.554 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js
[D] 2016-05-18 20:24:02.557 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"}]
[D] 2016-05-18 20:24:02.559 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/waterfall.js
[D] 2016-05-18 20:24:02.563 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/waterfall.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/tpl.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js"}]
[D] 2016-05-18 20:24:02.566 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js
[D] 2016-05-18 20:24:02.567 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js
[D] 2016-05-18 20:24:02.570 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js"}]
[D] 2016-05-18 20:24:02.572 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js
[D] 2016-05-18 20:24:02.572 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js
[D] 2016-05-18 20:24:02.573 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js
[D] 2016-05-18 20:24:02.575 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-18 20:24:02.577 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js
[D] 2016-05-18 20:24:02.579 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js
[D] 2016-05-18 20:24:02.580 - platform argument name is b1463574242580
[D] 2016-05-18 20:24:02.580 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-18 20:24:02.580 - patch merge result []
[D] 2016-05-18 20:24:02.581 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"}]
[D] 2016-05-18 20:24:02.582 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js
[D] 2016-05-18 20:24:02.585 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js"}]
[D] 2016-05-18 20:24:02.586 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js
[D] 2016-05-18 20:24:02.587 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js
[D] 2016-05-18 20:24:02.587 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js
[D] 2016-05-18 20:24:02.590 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/xdr.js"}]
[D] 2016-05-18 20:24:02.591 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js
[D] 2016-05-18 20:24:02.592 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js
[D] 2016-05-18 20:24:02.595 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.patch.js"}]
[D] 2016-05-18 20:24:02.597 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.js
[D] 2016-05-18 20:24:02.597 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.patch.js
[D] 2016-05-18 20:24:02.597 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js
[D] 2016-05-18 20:24:02.600 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"}]
[D] 2016-05-18 20:24:02.601 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js
[D] 2016-05-18 20:24:02.604 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"}]
[D] 2016-05-18 20:24:02.606 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js
[D] 2016-05-18 20:24:02.609 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cookie.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/json.js"}]
[D] 2016-05-18 20:24:02.611 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cookie.js
[D] 2016-05-18 20:24:02.612 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/json.js
[D] 2016-05-18 20:24:02.613 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js
[D] 2016-05-18 20:24:02.616 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-18 20:24:02.629 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js
[D] 2016-05-18 20:24:02.633 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js
[D] 2016-05-18 20:24:02.634 - platform argument name is b1463574242634
[D] 2016-05-18 20:24:02.635 - patch expression TR<=5.0 not fit to platform wk
[D] 2016-05-18 20:24:02.636 - patch expression TR<=2.0 not fit to platform wk
[D] 2016-05-18 20:24:02.636 - patch merge result []
[D] 2016-05-18 20:24:02.636 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 20:24:02.638 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js
[D] 2016-05-18 20:24:02.641 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.js"}]
[D] 2016-05-18 20:24:02.645 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.js
[D] 2016-05-18 20:24:02.647 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js
[D] 2016-05-18 20:24:02.651 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/message.js"}]
[D] 2016-05-18 20:24:02.653 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/message.js
[D] 2016-05-18 20:24:02.654 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/upload.js
[D] 2016-05-18 20:24:02.657 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/upload.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/xdr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/message.js"}]
[D] 2016-05-18 20:24:02.660 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/storage.js
[D] 2016-05-18 20:24:02.663 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/storage.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/json.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.patch.js"}]
[D] 2016-05-18 20:24:02.666 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.js
[D] 2016-05-18 20:24:02.666 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.patch.js
[D] 2016-05-18 20:24:02.667 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/rest.js
[D] 2016-05-18 20:24:02.670 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/rest.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/xdr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event/event.js"}]
[D] 2016-05-18 20:24:02.676 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js
[D] 2016-05-18 20:24:02.684 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/ui/item/list.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/ui/pager/pager.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/jst.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/tpl.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/list.js"}]
[D] 2016-05-18 20:24:02.686 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/ui/item/list.js
[D] 2016-05-18 20:24:02.687 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/ui/pager/pager.js
[D] 2016-05-18 20:24:02.689 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js
[D] 2016-05-18 20:24:02.692 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 20:24:02.694 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js
[D] 2016-05-18 20:24:02.696 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 20:24:02.698 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js
[D] 2016-05-18 20:24:02.700 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 20:24:02.702 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js
[D] 2016-05-18 20:24:02.704 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js
[D] 2016-05-18 20:24:02.704 - platform argument name is _m
[D] 2016-05-18 20:24:02.705 - patch expression TR not fit to platform wk
[D] 2016-05-18 20:24:02.705 - patch expression TR<=3.0 not fit to platform wk
[D] 2016-05-18 20:24:02.705 - patch merge result []
[D] 2016-05-18 20:24:02.705 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 20:24:02.707 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js
[D] 2016-05-18 20:24:02.712 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"}]
[D] 2016-05-18 20:24:02.715 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.js
[D] 2016-05-18 20:24:02.717 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"}]
[D] 2016-05-18 20:24:02.719 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.patch.js
[D] 2016-05-18 20:24:02.721 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.patch.js
[D] 2016-05-18 20:24:02.722 - platform argument name is _m
[D] 2016-05-18 20:24:02.722 - patch expression TR<=2.0 not fit to platform wk
[D] 2016-05-18 20:24:02.722 - patch merge result []
[D] 2016-05-18 20:24:02.723 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 20:24:02.724 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cookie.js
[D] 2016-05-18 20:24:02.727 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cookie.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 20:24:02.728 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/json.js
[D] 2016-05-18 20:24:02.730 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/json.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/platform/json.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/platform/json.patch.js"}]
[D] 2016-05-18 20:24:02.732 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/platform/json.js
[D] 2016-05-18 20:24:02.732 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/platform/json.patch.js
[D] 2016-05-18 20:24:02.733 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.js
[D] 2016-05-18 20:24:02.739 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/jst.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/platform/flash.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/platform/flash.patch.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.html","plugin":"text"}]
[D] 2016-05-18 20:24:02.743 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/platform/flash.js
[D] 2016-05-18 20:24:02.743 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/platform/flash.patch.js
[D] 2016-05-18 20:24:02.744 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.html
[D] 2016-05-18 20:24:02.744 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/message.js
[D] 2016-05-18 20:24:02.747 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/message.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/message.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/message.patch.js"}]
[D] 2016-05-18 20:24:02.749 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/message.js
[D] 2016-05-18 20:24:02.749 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/message.patch.js
[D] 2016-05-18 20:24:02.750 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.js
[D] 2016-05-18 20:24:02.753 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-18 20:24:02.754 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.patch.js
[D] 2016-05-18 20:24:02.756 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.patch.js
[D] 2016-05-18 20:24:02.757 - platform argument name is b1463574242757
[D] 2016-05-18 20:24:02.757 - patch expression TR<=3.0 not fit to platform wk
[D] 2016-05-18 20:24:02.757 - patch merge result []
[D] 2016-05-18 20:24:02.758 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/platform/storage.js"}]
[D] 2016-05-18 20:24:02.759 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/ui/item/list.js
