[I] 2016-05-18 18:04:00.398 - node version is v4.4.2, toolkit version is 1.3.8
[I] 2016-05-18 18:04:00.418 - parse config file E:/code/health-club/src/web/deploy/release.conf
[W] 2016-05-18 18:04:00.426 - DIR_STATIC[E:/code/health-club/src/web/public/res/] not exist
[D] 2016-05-18 18:04:01.333 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.patch.js
[D] 2016-05-18 18:04:01.338 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.patch.js
[D] 2016-05-18 18:04:01.338 - platform argument name is _m
[D] 2016-05-18 18:04:01.341 - patch expression TR>=7.0 not fit to platform wk
[D] 2016-05-18 18:04:01.341 - patch expression TR<7.0 not fit to platform wk
[D] 2016-05-18 18:04:01.341 - patch merge result []
[D] 2016-05-18 18:04:01.341 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 18:04:01.343 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.js
[D] 2016-05-18 18:04:01.346 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-18 18:04:01.348 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.patch.js
[D] 2016-05-18 18:04:01.351 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.patch.js
[D] 2016-05-18 18:04:01.351 - platform argument name is _m
[D] 2016-05-18 18:04:01.353 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-18 18:04:01.353 - patch merge result []
[D] 2016-05-18 18:04:01.353 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 18:04:01.356 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js
[D] 2016-05-18 18:04:01.358 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"}]
[D] 2016-05-18 18:04:01.361 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js
[D] 2016-05-18 18:04:01.363 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/chain.js
[D] 2016-05-18 18:04:01.368 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/chain.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 18:04:01.368 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.js
[D] 2016-05-18 18:04:01.373 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 18:04:01.373 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.patch.js
[D] 2016-05-18 18:04:01.381 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.patch.js
[D] 2016-05-18 18:04:01.381 - platform argument name is _m
[D] 2016-05-18 18:04:01.381 - patch expression TR not fit to platform wk
[D] 2016-05-18 18:04:01.381 - patch expression TR<=6.0 not fit to platform wk
[D] 2016-05-18 18:04:01.381 - patch expression TR<=5.0 not fit to platform wk
[D] 2016-05-18 18:04:01.381 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-18 18:04:01.381 - patch expression TR<=3.0 not fit to platform wk
[D] 2016-05-18 18:04:01.383 - patch expression TR<=2.0 not fit to platform wk
[D] 2016-05-18 18:04:01.383 - patch expression GR not fit to platform wk
[D] 2016-05-18 18:04:01.383 - patch merge result []
[D] 2016-05-18 18:04:01.383 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 18:04:01.386 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js
[D] 2016-05-18 18:04:01.391 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"}]
[D] 2016-05-18 18:04:01.391 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/event/event.js
[D] 2016-05-18 18:04:01.396 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/event/event.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"}]
[D] 2016-05-18 18:04:01.401 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/tag.js
[D] 2016-05-18 18:04:01.406 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/tag.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js"}]
[D] 2016-05-18 18:04:01.408 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js
[D] 2016-05-18 18:04:01.408 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js
[D] 2016-05-18 18:04:01.411 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js
[D] 2016-05-18 18:04:01.411 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js
[D] 2016-05-18 18:04:01.411 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/trimpath.js
[D] 2016-05-18 18:04:01.416 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/xhr.js
[D] 2016-05-18 18:04:01.421 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/xhr.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js"}]
[D] 2016-05-18 18:04:01.421 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js
[D] 2016-05-18 18:04:01.423 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js
[D] 2016-05-18 18:04:01.423 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js
[D] 2016-05-18 18:04:01.423 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.js
[D] 2016-05-18 18:04:01.431 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/xhr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/upload.js"}]
[D] 2016-05-18 18:04:01.433 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js
[D] 2016-05-18 18:04:01.433 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js
[D] 2016-05-18 18:04:01.436 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/upload.js
[D] 2016-05-18 18:04:01.436 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.patch.js
[D] 2016-05-18 18:04:01.438 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.patch.js
[D] 2016-05-18 18:04:01.438 - platform argument name is b1463565841438
[D] 2016-05-18 18:04:01.441 - patch expression TR<=5.0 not fit to platform wk
[D] 2016-05-18 18:04:01.441 - patch merge result []
[D] 2016-05-18 18:04:01.441 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.js"}]
[D] 2016-05-18 18:04:01.443 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cache.js
[D] 2016-05-18 18:04:01.448 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cache.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/storage.js"}]
[D] 2016-05-18 18:04:01.448 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/storage.js
[D] 2016-05-18 18:04:01.451 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/abstract.js
[D] 2016-05-18 18:04:01.456 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/abstract.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/xdr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/rest.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/list.js"}]
[D] 2016-05-18 18:04:01.458 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/rest.js
[D] 2016-05-18 18:04:01.458 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.js
[D] 2016-05-18 18:04:01.463 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-18 18:04:01.466 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.patch.js
[D] 2016-05-18 18:04:01.498 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.patch.js
[D] 2016-05-18 18:04:01.498 - platform argument name is b1463565841498
[D] 2016-05-18 18:04:01.498 - patch expression TR>=6.0 not fit to platform wk
[D] 2016-05-18 18:04:01.498 - patch expression TR==5.0 not fit to platform wk
[D] 2016-05-18 18:04:01.501 - patch expression TR>=5.0 not fit to platform wk
[D] 2016-05-18 18:04:01.501 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-18 18:04:01.501 - patch expression GR not fit to platform wk
[D] 2016-05-18 18:04:01.501 - patch merge result []
[D] 2016-05-18 18:04:01.501 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 18:04:01.503 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js
[D] 2016-05-18 18:04:01.506 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"}]
[D] 2016-05-18 18:04:01.508 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/waterfall.js
[D] 2016-05-18 18:04:01.511 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/waterfall.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/tpl.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js"}]
[D] 2016-05-18 18:04:01.513 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js
[D] 2016-05-18 18:04:01.516 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js
[D] 2016-05-18 18:04:01.518 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-18 18:04:01.521 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js
[D] 2016-05-18 18:04:01.523 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js"}]
[D] 2016-05-18 18:04:01.526 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js
[D] 2016-05-18 18:04:01.526 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js
[D] 2016-05-18 18:04:01.526 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js
[D] 2016-05-18 18:04:01.528 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js
[D] 2016-05-18 18:04:01.528 - platform argument name is b1463565841528
[D] 2016-05-18 18:04:01.528 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-18 18:04:01.528 - patch merge result []
[D] 2016-05-18 18:04:01.528 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"}]
[D] 2016-05-18 18:04:01.531 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js
[D] 2016-05-18 18:04:01.533 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js"}]
[D] 2016-05-18 18:04:01.536 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js
[D] 2016-05-18 18:04:01.536 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js
[D] 2016-05-18 18:04:01.536 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js
[D] 2016-05-18 18:04:01.538 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/xdr.js"}]
[D] 2016-05-18 18:04:01.541 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js
[D] 2016-05-18 18:04:01.541 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js
[D] 2016-05-18 18:04:01.546 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.patch.js"}]
[D] 2016-05-18 18:04:01.546 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.js
[D] 2016-05-18 18:04:01.548 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/platform/html.patch.js
[D] 2016-05-18 18:04:01.548 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js
[D] 2016-05-18 18:04:01.551 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"}]
[D] 2016-05-18 18:04:01.553 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js
[D] 2016-05-18 18:04:01.556 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"}]
[D] 2016-05-18 18:04:01.558 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js
[D] 2016-05-18 18:04:01.561 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-18 18:04:01.561 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js
[D] 2016-05-18 18:04:01.563 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js
[D] 2016-05-18 18:04:01.563 - platform argument name is b1463565841563
[D] 2016-05-18 18:04:01.563 - patch expression TR<=5.0 not fit to platform wk
[D] 2016-05-18 18:04:01.566 - patch expression TR<=2.0 not fit to platform wk
[D] 2016-05-18 18:04:01.566 - patch merge result []
[D] 2016-05-18 18:04:01.566 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-18 18:04:01.566 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js
[D] 2016-05-18 18:04:01.571 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cookie.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/json.js"}]
[D] 2016-05-18 18:04:01.573 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cookie.js
[D] 2016-05-18 18:04:01.573 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/encode/json.js
[D] 2016-05-18 18:04:01.573 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js
[D] 2016-05-18 18:04:01.576 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.js"}]
[D] 2016-05-18 18:04:01.581 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/flash/flash.js
[D] 2016-05-18 18:04:01.581 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js
[D] 2016-05-18 18:04:01.586 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/message.js"}]
[D] 2016-05-18 18:04:01.588 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/message.js
[D] 2016-05-18 18:04:01.588 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/upload.js
