[I] 2016-05-19 11:31:50.396 - node version is v4.4.2, toolkit version is 1.3.8
[I] 2016-05-19 11:31:50.416 - parse config file E:/code/health-club/src/web/deploy/release.conf
[W] 2016-05-19 11:31:50.438 - DIR_STATIC[E:/code/health-club/src/web/public/res/] not exist
[D] 2016-05-19 11:31:51.454 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/list.js
[D] 2016-05-19 11:31:51.459 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/list.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cache.js"}]
[D] 2016-05-19 11:31:51.461 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cache.js
[D] 2016-05-19 11:31:51.462 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js
[D] 2016-05-19 11:31:51.468 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.patch.js"}]
[D] 2016-05-19 11:31:51.470 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/image.js
[D] 2016-05-19 11:31:51.473 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/image.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js"}]
[D] 2016-05-19 11:31:51.475 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js
[D] 2016-05-19 11:31:51.496 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js
[D] 2016-05-19 11:31:51.499 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-19 11:31:51.500 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.js
[D] 2016-05-19 11:31:51.503 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-19 11:31:51.503 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.patch.js
[D] 2016-05-19 11:31:51.506 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.patch.js
[D] 2016-05-19 11:31:51.507 - platform argument name is _m
[D] 2016-05-19 11:31:51.509 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-19 11:31:51.509 - patch merge result []
[D] 2016-05-19 11:31:51.510 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-19 11:31:51.511 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js
[D] 2016-05-19 11:31:51.514 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js"}]
[D] 2016-05-19 11:31:51.515 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js
[D] 2016-05-19 11:31:51.515 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/chain.js
[D] 2016-05-19 11:31:51.518 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/chain.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-19 11:31:51.519 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.js
[D] 2016-05-19 11:31:51.525 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-19 11:31:51.527 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.patch.js
[D] 2016-05-19 11:31:51.531 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.patch.js
[D] 2016-05-19 11:31:51.531 - platform argument name is _m
[D] 2016-05-19 11:31:51.532 - patch expression TR not fit to platform wk
[D] 2016-05-19 11:31:51.534 - patch expression TR<=6.0 not fit to platform wk
[D] 2016-05-19 11:31:51.534 - patch expression TR<=5.0 not fit to platform wk
[D] 2016-05-19 11:31:51.535 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-19 11:31:51.535 - patch expression TR<=3.0 not fit to platform wk
[D] 2016-05-19 11:31:51.535 - patch expression TR<=2.0 not fit to platform wk
[D] 2016-05-19 11:31:51.536 - patch expression GR not fit to platform wk
[D] 2016-05-19 11:31:51.536 - patch merge result []
[D] 2016-05-19 11:31:51.536 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-19 11:31:51.538 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/module.js
[D] 2016-05-19 11:31:51.541 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/module.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dispatcher.js"}]
[D] 2016-05-19 11:31:51.544 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/history.js
[D] 2016-05-19 11:31:51.548 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/history.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js"}]
[D] 2016-05-19 11:31:51.550 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js
[D] 2016-05-19 11:31:51.551 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js
[D] 2016-05-19 11:31:51.552 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.patch.js
[D] 2016-05-19 11:31:51.553 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/util.js
[D] 2016-05-19 11:31:51.556 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/util.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/node.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/module.js"}]
[D] 2016-05-19 11:31:51.558 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js
[D] 2016-05-19 11:31:51.563 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-19 11:31:51.565 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/node.js
[D] 2016-05-19 11:31:51.569 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/node.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"}]
[D] 2016-05-19 11:31:51.570 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/group.js
[D] 2016-05-19 11:31:51.575 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/group.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/tag.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/tpl.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/util.js"}]
[D] 2016-05-19 11:31:51.578 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.patch.js
[D] 2016-05-19 11:31:51.581 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.patch.js
[D] 2016-05-19 11:31:51.582 - platform argument name is _m
[D] 2016-05-19 11:31:51.582 - patch expression TR>=7.0 not fit to platform wk
[D] 2016-05-19 11:31:51.582 - patch expression TR<7.0 not fit to platform wk
[D] 2016-05-19 11:31:51.583 - patch merge result []
[D] 2016-05-19 11:31:51.585 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-19 11:31:51.587 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/single.js
[D] 2016-05-19 11:31:51.591 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/single.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/dsp/group.js"}]
[D] 2016-05-19 11:31:51.594 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js
[D] 2016-05-19 11:31:51.599 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"}]
[D] 2016-05-19 11:31:51.601 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/event/event.js
[D] 2016-05-19 11:31:51.605 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/event/event.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"}]
[D] 2016-05-19 11:31:51.608 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.js
[D] 2016-05-19 11:31:51.612 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/dispatcher/platform/dispatcher.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-19 11:31:51.614 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/tag.js
[D] 2016-05-19 11:31:51.618 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/tag.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js"}]
[D] 2016-05-19 11:31:51.620 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js
[D] 2016-05-19 11:31:51.621 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/html.js
[D] 2016-05-19 11:31:51.622 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/style.js
[D] 2016-05-19 11:31:51.622 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/script.js
[D] 2016-05-19 11:31:51.623 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/trimpath.js
[D] 2016-05-19 11:31:51.626 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.patch.js
[D] 2016-05-19 11:31:51.632 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.patch.js
[D] 2016-05-19 11:31:51.632 - platform argument name is b1463628711632
[D] 2016-05-19 11:31:51.633 - patch expression TR>=6.0 not fit to platform wk
[D] 2016-05-19 11:31:51.634 - patch expression TR==5.0 not fit to platform wk
[D] 2016-05-19 11:31:51.636 - patch expression TR>=5.0 not fit to platform wk
[D] 2016-05-19 11:31:51.638 - patch expression TR<=4.0 not fit to platform wk
[D] 2016-05-19 11:31:51.639 - patch expression GR not fit to platform wk
[D] 2016-05-19 11:31:51.639 - patch merge result []
[D] 2016-05-19 11:31:51.639 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"}]
[D] 2016-05-19 11:31:51.641 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/abstract.js
[D] 2016-05-19 11:31:51.646 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/abstract.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/xdr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/rest.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/list.js"}]
[D] 2016-05-19 11:31:51.650 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/rest.js
[D] 2016-05-19 11:31:51.651 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/xhr.js
[D] 2016-05-19 11:31:51.656 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/xhr.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/constant.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js"}]
[D] 2016-05-19 11:31:51.657 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/proxy.js
[D] 2016-05-19 11:31:51.658 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.js
[D] 2016-05-19 11:31:51.659 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/platform/xhr.patch.js
[D] 2016-05-19 11:31:51.659 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.js
[D] 2016-05-19 11:31:51.664 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/xhr.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/upload.js"}]
[D] 2016-05-19 11:31:51.665 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/flash.js
[D] 2016-05-19 11:31:51.666 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/frame.js
[D] 2016-05-19 11:31:51.667 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/proxy/upload.js
[D] 2016-05-19 11:31:51.667 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.patch.js
[D] 2016-05-19 11:31:51.671 - parse nej patch file E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.patch.js
[D] 2016-05-19 11:31:51.671 - platform argument name is b1463628711671
[D] 2016-05-19 11:31:51.672 - patch expression TR<=5.0 not fit to platform wk
[D] 2016-05-19 11:31:51.672 - patch merge result []
[D] 2016-05-19 11:31:51.673 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.patch.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/platform/xdr.js"}]
[D] 2016-05-19 11:31:51.678 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.js
[D] 2016-05-19 11:31:51.682 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/event.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"}]
[D] 2016-05-19 11:31:51.684 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/waterfall.js
[D] 2016-05-19 11:31:51.690 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/waterfall.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/template/tpl.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js"}]
[D] 2016-05-19 11:31:51.693 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/list/module.js
[D] 2016-05-19 11:31:51.693 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cache.js
[D] 2016-05-19 11:31:51.699 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/cache.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/storage.js"}]
[D] 2016-05-19 11:31:51.701 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/cache/storage.js
[D] 2016-05-19 11:31:51.702 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js
[D] 2016-05-19 11:31:51.705 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/lazy/loading.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/util.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/event.js"}]
[D] 2016-05-19 11:31:51.710 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js
[D] 2016-05-19 11:31:51.714 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/history/platform/history.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js"]
[D] 2016-05-19 11:31:51.715 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js
[D] 2016-05-19 11:31:51.753 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/base/config.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/global.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js"}]
[D] 2016-05-19 11:31:51.755 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.js
[D] 2016-05-19 11:31:51.756 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform/config.patch.js
[D] 2016-05-19 11:31:51.756 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js
[D] 2016-05-19 11:31:51.758 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/animation.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/platform.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js","patch":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js"}]
[D] 2016-05-19 11:31:51.760 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.js
[D] 2016-05-19 11:31:51.761 - loading resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/timer/platform/animation.patch.js
[D] 2016-05-19 11:31:51.761 - parse resource E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js
[D] 2016-05-19 11:31:51.763 - cache nej dependency E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/text.js -> ["C:/Users/sks/AppData/Roaming/npm/node_modules/nej/lib/script/nej/define.js",{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/loader/loader.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/klass.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/base/element.js"},{"uri":"E:/code/health-club/src/web/public/dev-lib/nej/src/util/ajax/xdr.js"}]
